_id,Preço da Tabela FIPE,Estimativa de Preço do Site,"Cliente compareceu para a inspeção? (1=Sim, 0=Não)",Preço Oferecido pelo carro,"Cliente Vendeu o carro para a InstaCarro? (1=Sim, 0=Não)"
66b8323d7a9517cab6086d6d,25000,22645,1,19863,0
66b8323d7a9517cab6086d70,25000,22646,1,19318,0
66b8323d7a9517cab6086d76,25000,22647,1,20382,0
66b8323d7a9517cab6086d79,25000,22648,1,19846,1
66b8323d7a9517cab6086d7a,25000,22648,1,19568,0
66b8323d7a9517cab6086d7d,25000,22650,1,19649,0
66b8323d7a9517cab6086d7e,25000,22651,1,18646,0
66b8323d7a9517cab6086d83,25000,22652,1,19912,0
66b8323d7a9517cab6086d84,25000,22652,1,20420,0
66b8323d7a9517cab6086d87,25000,22653,1,20997,0
66b8323d7a9517cab6086d8b,25000,22654,1,19419,0
66b8323d7a9517cab6086d91,25000,22656,1,19402,0
66b8323d7a9517cab6086d92,25000,22656,1,20654,0
66b8323d7a9517cab6086d98,25000,22658,1,20321,0
66b8323d7a9517cab6086da0,25000,22661,1,20344,0
66b8323d7a9517cab6086da2,25000,22663,1,19100,0
66b8323d7a9517cab6086da3,25000,22663,1,19611,0
66b8323d7a9517cab6086da6,25000,22664,1,19088,0
66b8323d7a9517cab6086da7,25000,22664,1,20779,0
66b8323d7a9517cab6086db5,25000,22668,1,19248,0
66b8323d7a9517cab6086db6,25000,22668,1,19542,0
66b8323d7a9517cab6086db7,25000,22669,1,19820,0
66b8323d7a9517cab6086db8,25000,22670,1,18950,0
66b8323d7a9517cab6086dc2,25000,22673,1,19134,0
66b8323d7a9517cab6086dc3,25000,22673,1,19994,0
66b8323d7a9517cab6086dc9,25000,22674,1,20595,0
66b8323d7a9517cab6086dce,25000,22676,1,19612,0
66b8323d7a9517cab6086dd0,25000,22677,1,19836,0
66b8323d7a9517cab6086dd1,25000,22678,1,18824,0
66b8323d7a9517cab6086dd2,25000,22678,1,19110,0
66b8323d7a9517cab6086dd3,25000,22678,1,20053,0
66b8323d7a9517cab6086dd5,25000,22680,1,18964,0
66b8323d7a9517cab6086dd6,25000,22680,1,19971,0
66b8323d7a9517cab6086ddd,25000,22683,1,19749,1
66b8323d7a9517cab6086dde,25000,22683,1,19230,0
66b8323d7a9517cab6086de0,25000,22684,1,20191,0
66b8323d7a9517cab6086de3,25000,22686,1,18977,0
66b8323d7a9517cab6086de9,25000,22688,1,18919,1
66b8323d7a9517cab6086dea,25000,22688,1,20694,0
66b8323d7a9517cab6086dec,25000,22689,1,20592,0
66b8323d7a9517cab6086df1,25000,22690,1,20320,1
66b8323d7a9517cab6086df2,25000,22690,1,18924,0
66b8323d7a9517cab6086df3,25000,22691,1,18847,0
66b8323d7a9517cab6086df4,25000,22691,1,19056,0
66b8323d7a9517cab6086df5,25000,22691,1,20551,0
66b8323d7a9517cab6086df6,25000,22691,1,20631,0
66b8323d7a9517cab6086dfa,25000,22694,1,18527,0
66b8323d7a9517cab6086dfb,25000,22694,1,18703,0
66b8323d7a9517cab6086dff,25000,22695,1,19031,0
66b8323d7a9517cab6086e00,25000,22695,1,20891,0
66b8323d7a9517cab6086e02,25000,22696,1,19272,0
66b8323d7a9517cab6086e03,25000,22696,1,20951,0
66b8323d7a9517cab6086e0a,25000,22698,1,19977,0
66b8323d7a9517cab6086e0b,25000,22698,1,20301,0
66b8323d7a9517cab6086e0f,25000,22699,1,20338,1
66b8323d7a9517cab6086e10,25000,22699,1,19331,0
66b8323d7a9517cab6086e16,25000,22700,1,19921,0
66b8323d7a9517cab6086e18,25000,22701,1,18684,0
66b8323d7a9517cab6086e19,25000,22701,1,18979,0
66b8323d7a9517cab6086e21,25000,22703,1,18678,0
66b8323d7a9517cab6086e22,25000,22703,1,20710,0
66b8323d7a9517cab6086e2d,25000,22708,1,19310,0
66b8323d7a9517cab6086e40,25000,22713,1,18771,0
66b8323d7a9517cab6086e41,25000,22713,1,19448,0
66b8323d7a9517cab6086e49,25000,22716,1,19620,0
66b8323d7a9517cab6086e4a,25000,22716,1,19926,0
66b8323d7a9517cab6086e4b,25000,22716,1,20579,0
66b8323d7a9517cab6086e4c,25000,22716,1,20716,0
66b8323d7a9517cab6086e52,25000,22718,1,20661,0
66b8323d7a9517cab6086e54,25000,22719,1,19559,0
66b8323d7a9517cab6086e55,25000,22719,1,20635,0
66b8323d7a9517cab6086e5b,25000,22720,1,18573,0
66b8323d7a9517cab6086e5c,25000,22720,1,18647,0
66b8323d7a9517cab6086e5d,25000,22720,1,20768,0
66b8323d7a9517cab6086e62,25000,22722,1,19370,0
66b8323d7a9517cab6086e69,25000,22724,1,19494,0
66b8323d7a9517cab6086e6b,25000,22725,1,19619,1
66b8323d7a9517cab6086e6c,25000,22725,1,20232,1
66b8323d7a9517cab6086e6d,25000,22725,1,18828,0
66b8323d7a9517cab6086e6e,25000,22725,1,20319,0
66b8323d7a9517cab6086e6f,25000,22725,1,20830,0
66b8323d7a9517cab6086e73,25000,22727,1,18911,0
66b8323d7a9517cab6086e74,25000,22727,1,18979,0
66b8323d7a9517cab6086e75,25000,22727,1,19414,0
66b8323d7a9517cab6086e7a,25000,22728,1,19100,0
66b8323d7a9517cab6086e7b,25000,22728,1,19723,0
66b8323d7a9517cab6086e7e,25000,22729,1,20928,0
66b8323d7a9517cab6086e84,25000,22731,1,18907,0
66b8323d7a9517cab6086e88,25000,22734,1,19609,0
66b8323d7a9517cab6086e89,25000,22734,1,20001,0
66b8323d7a9517cab6086e8b,25000,22735,1,20539,1
66b8323d7a9517cab6086e8c,25000,22735,1,18961,0
66b8323d7a9517cab6086e8d,25000,22735,1,20013,0
66b8323d7a9517cab6086e94,25000,22737,1,19274,0
66b8323d7a9517cab6086e95,25000,22737,1,20746,0
66b8323d7a9517cab6086e96,25000,22738,1,18531,0
66b8323d7a9517cab6086e9d,25000,22740,1,18505,0
66b8323d7a9517cab6086e9e,25000,22740,1,19396,0
66b8323d7a9517cab6086ea9,25000,22744,1,19296,0
66b8323d7a9517cab6086eb2,25000,22747,1,19972,0
66b8323d7a9517cab6086eb8,25000,22749,1,19038,0
66b8323d7a9517cab6086eb9,25000,22749,1,20164,0
66b8323d7a9517cab6086ebd,25000,22750,1,18777,0
66b8323d7a9517cab6086ec2,25000,22752,1,18565,0
66b8323d7a9517cab6086ec3,25000,22752,1,20991,0
66b8323d7a9517cab6086ecb,25000,22756,1,20085,0
66b8323d7a9517cab6086ed1,25000,22757,1,19080,0
66b8323d7a9517cab6086ed2,25000,22758,1,19140,0
66b8323d7a9517cab6086ed3,25000,22758,1,19325,0
66b8323d7a9517cab6086ed4,25000,22758,1,20450,0
66b8323d7a9517cab6086ed9,25000,22760,1,19421,0
66b8323d7a9517cab6086eda,25000,22760,1,20844,0
66b8323d7a9517cab6086ede,25000,22761,1,19360,0
66b8323d7a9517cab6086edf,25000,22761,1,20207,0
66b8323d7a9517cab6086ee2,25000,22762,1,19496,0
66b8323d7a9517cab6086ee3,25000,22762,1,20435,0
66b8323d7a9517cab6086eeb,25000,22766,1,20235,0
66b8323d7a9517cab6086eec,25000,22766,1,20698,0
66b8323d7a9517cab6086eee,25000,22767,1,20380,0
66b8323d7a9517cab6086ef3,25000,22768,1,20080,0
66b8323d7a9517cab6086efa,25000,22771,1,18809,0
66b8323d7a9517cab6086efb,25000,22771,1,19242,0
66b8323d7a9517cab6086f01,25000,22773,1,20738,0
66b8323d7a9517cab6086f03,25000,22774,1,19203,0
66b8323d7a9517cab6086f04,25000,22774,1,19395,0
66b8323d7a9517cab6086f0a,25000,22776,1,19513,0
66b8323d7a9517cab6086f0b,25000,22776,1,19744,0
66b8323d7a9517cab6086f0c,25000,22777,1,19206,0
66b8323d7a9517cab6086f0d,25000,22777,1,20469,0
66b8323d7a9517cab6086f14,25000,22781,1,20655,0
66b8323d7a9517cab6086f15,25000,22781,1,20867,0
66b8323d7a9517cab6086f16,25000,22782,1,18881,1
66b8323d7a9517cab6086f17,25000,22782,1,18531,0
66b8323d7a9517cab6086f18,25000,22782,1,19154,0
66b8323d7a9517cab6086f19,25000,22782,1,19519,0
66b8323d7a9517cab6086f1e,25000,22783,1,20468,0
66b8323d7a9517cab6086f1f,25000,22784,1,18842,0
66b8323d7a9517cab6086f21,25000,22785,1,18526,0
66b8323d7a9517cab6086f23,25000,22786,1,20391,1
66b8323d7a9517cab6086f24,25000,22786,1,18767,0
66b8323d7a9517cab6086f25,25000,22786,1,20280,0
66b8323d7a9517cab6086f2f,25000,22789,1,19666,0
66b8323d7a9517cab6086f34,25000,22790,1,19131,0
66b8323d7a9517cab6086f3a,25000,22792,1,20148,0
66b8323d7a9517cab6086f43,25000,22797,1,20980,0
66b8323d7a9517cab6086f47,25000,22798,1,19213,0
66b8323d7a9517cab6086f48,25000,22798,1,19388,0
66b8323d7a9517cab6086f49,25000,22798,1,20191,0
66b8323d7a9517cab6086f4d,25000,22799,1,19294,0
66b8323d7a9517cab6086f52,25000,22800,1,20380,1
66b8323d7a9517cab6086f57,25000,22802,1,19575,0
66b8323d7a9517cab6086f5b,25000,22804,1,20522,0
66b8323d7a9517cab6086f5e,25000,22805,1,20083,0
66b8323d7a9517cab6086f65,25000,22807,1,19633,0
66b8323d7a9517cab6086f67,25000,22808,1,18990,0
66b8323d7a9517cab6086f69,25000,22809,1,19176,0
66b8323d7a9517cab6086f6c,25000,22811,1,20947,0
66b8323d7a9517cab6086f70,25000,22812,1,19141,0
66b8323d7a9517cab6086f78,25000,22815,1,19278,0
66b8323d7a9517cab6086f79,25000,22815,1,20940,0
66b8323d7a9517cab6086f7c,25000,22816,1,19294,0
66b8323d7a9517cab6086f83,25000,22818,1,20010,0
66b8323d7a9517cab6086f85,25000,22819,1,19841,0
66b8323d7a9517cab6086f87,25000,22820,1,20868,1
66b8323d7a9517cab6086f89,25000,22821,1,18850,0
66b8323d7a9517cab6086f8a,25000,22821,1,19047,0
66b8323d7a9517cab6086f8b,25000,22821,1,19141,0
66b8323d7a9517cab6086f8c,25000,22821,1,20952,0
66b8323d7a9517cab6086f92,25000,22823,1,20183,0
66b8323d7a9517cab6086f93,25000,22824,1,20810,0
66b8323d7a9517cab6086f98,25000,22825,1,18669,0
66b8323d7a9517cab6086f99,25000,22825,1,20450,0
66b8323d7a9517cab6086f9a,25000,22825,1,20613,0
66b8323d7a9517cab6086fa0,25000,22827,1,20832,0
66b8323d7a9517cab6086fa5,25000,22830,1,19394,0
66b8323d7a9517cab6086fa8,25000,22831,1,18750,0
66b8323d7a9517cab6086faa,25000,22832,1,20038,0
66b8323d7a9517cab6086faf,25000,22834,1,19101,0
66b8323d7a9517cab6086fb0,25000,22834,1,19226,0
66b8323d7a9517cab6086fb3,25000,22835,1,19128,0
66b8323d7a9517cab6086fb6,25000,22837,1,20550,0
66b8323d7a9517cab6086fc4,25000,22840,1,19647,1
66b8323d7a9517cab6086fc5,25000,22840,1,20423,0
66b8323d7a9517cab6086fc6,25000,22840,1,20426,0
66b8323d7a9517cab6086fd1,25000,22842,1,20775,1
66b8323d7a9517cab6086fd5,25000,22844,1,18524,0
66b8323d7a9517cab6086fdc,25000,22846,1,18707,0
66b8323d7a9517cab6086fdd,25000,22846,1,20447,0
66b8323d7a9517cab6086fe4,25000,22848,1,20703,0
66b8323d7a9517cab6086fe9,25000,22850,1,18500,0
66b8323d7a9517cab6086feb,25000,22851,1,20313,0
66b8323d7a9517cab6086fef,25000,22852,1,18875,0
66b8323d7a9517cab6086ff2,25000,22854,1,19296,1
66b8323d7a9517cab6086ff3,25000,22854,1,19028,0
66b8323d7a9517cab6086ff4,25000,22854,1,20900,0
66b8323d7a9517cab6086ff5,25000,22855,1,20328,0
66b8323d7a9517cab6086ffa,25000,22856,1,20741,0
66b8323d7a9517cab6086ffe,25000,22858,1,18540,0
66b8323d7a9517cab6086fff,25000,22858,1,18846,0
66b8323d7a9517cab6087000,25000,22858,1,19447,0
66b8323d7a9517cab6087001,25000,22858,1,19633,0
66b8323d7a9517cab6087004,25000,22859,1,20720,0
66b8323d7a9517cab6087009,25000,22860,1,20784,0
66b8323d7a9517cab6087013,25000,22864,1,19266,0
66b8323d7a9517cab6087014,25000,22864,1,19843,0
66b8323d7a9517cab6087015,25000,22864,1,20871,0
66b8323d7a9517cab6087018,25000,22865,1,19893,0
66b8323d7a9517cab608701a,25000,22866,1,19631,0
66b8323d7a9517cab608701f,25000,22867,1,19273,0
66b8323d7a9517cab6087020,25000,22867,1,20155,0
66b8323d7a9517cab6087022,25000,22868,1,18771,0
66b8323d7a9517cab6087023,25000,22868,1,19131,0
66b8323d7a9517cab6087025,25000,22869,1,19773,0
66b8323d7a9517cab6087026,25000,22870,1,19195,0
66b8323d7a9517cab608702a,25000,22871,1,20967,0
66b8323d7a9517cab608702c,25000,22872,1,18838,0
66b8323d7a9517cab6087030,25000,22874,1,19783,0
66b8323d7a9517cab6087031,25000,22874,1,20731,0
66b8323d7a9517cab6087032,25000,22874,1,20981,0
66b8323d7a9517cab6087036,25000,22876,1,20033,0
66b8323d7a9517cab6087038,25000,22877,1,18982,0
66b8323d7a9517cab6087039,25000,22877,1,20157,0
66b8323d7a9517cab608703b,25000,22878,1,19737,0
66b8323d7a9517cab608703c,25000,22879,1,19165,0
66b8323d7a9517cab6087042,25000,22881,1,18592,0
66b8323d7a9517cab6087046,25000,22882,1,18530,0
66b8323d7a9517cab608704a,25000,22883,1,20925,0
66b8323d7a9517cab6087051,25000,22885,1,19600,0
66b8323d7a9517cab6087053,25000,22886,1,18765,0
66b8323d7a9517cab6087057,25000,22888,1,18924,0
66b8323d7a9517cab6087058,25000,22888,1,19745,0
66b8323d7a9517cab608705d,25000,22891,1,18668,0
66b8323d7a9517cab608705f,25000,22892,1,20206,0
66b8323d7a9517cab6087060,25000,22893,1,19036,0
66b8323d7a9517cab6087061,25000,22893,1,20697,0
66b8323d7a9517cab6087067,25000,22894,1,19461,0
66b8323d7a9517cab6087068,25000,22894,1,20086,0
66b8323d7a9517cab608706b,25000,22895,1,19633,0
66b8323d7a9517cab608706f,25000,22897,1,18924,0
66b8323d7a9517cab6087070,25000,22897,1,20174,0
66b8323d7a9517cab6087074,25000,22898,1,18708,0
66b8323d7a9517cab6087075,25000,22898,1,18815,0
66b8323d7a9517cab6087078,25000,22900,1,19774,0
66b8323d7a9517cab6087079,25000,22901,1,19392,0
66b8323d7a9517cab608707e,25000,22902,1,20449,1
66b8323d7a9517cab608707f,25000,22902,1,19448,0
66b8323d7a9517cab6087083,25000,22903,1,19165,0
66b8323d7a9517cab6087089,25000,22905,1,19341,0
66b8323d7a9517cab608708c,25000,22907,1,18895,0
66b8323d7a9517cab608708d,25000,22907,1,20821,0
66b8323d7a9517cab608708e,25000,22907,1,20888,0
66b8323d7a9517cab6087092,25000,22909,1,19102,0
66b8323d7a9517cab6087099,25000,22911,1,19116,0
66b8323d7a9517cab60870a4,25000,22914,1,20593,0
66b8323d7a9517cab60870a6,25000,22915,1,20572,0
66b8323d7a9517cab60870aa,25000,22916,1,19852,0
66b8323d7a9517cab60870ad,25000,22919,1,19191,0
66b8323d7a9517cab60870b0,25000,22921,1,20320,0
66b8323d7a9517cab60870b2,25000,22922,1,18770,0
66b8323d7a9517cab60870b4,25000,22923,1,20715,0
66b8323d7a9517cab60870b8,25000,22924,1,18622,0
66b8323d7a9517cab60870bf,25000,22925,1,20857,0
66b8323d7a9517cab60870c2,25000,22926,1,18639,0
66b8323d7a9517cab60870c5,25000,22927,1,19532,0
66b8323d7a9517cab60870c6,25000,22927,1,19573,0
66b8323d7a9517cab60870c7,25000,22928,1,20826,0
66b8323d7a9517cab60870c9,25000,22931,1,18845,0
66b8323d7a9517cab60870cc,25000,22932,1,19565,0
66b8323d7a9517cab60870cf,25000,22933,1,18649,0
66b8323d7a9517cab60870d0,25000,22933,1,18890,0
66b8323d7a9517cab60870d2,25000,22934,1,19332,0
66b8323d7a9517cab60870d3,25000,22934,1,20428,0
66b8323d7a9517cab60870d4,25000,22934,1,20824,0
66b8323d7a9517cab60870d7,25000,22935,1,19303,0
66b8323d7a9517cab60870da,25000,22936,1,18879,0
66b8323d7a9517cab60870db,25000,22936,1,19219,0
66b8323d7a9517cab60870dc,25000,22936,1,19253,0
66b8323d7a9517cab60870e6,25000,22939,1,19479,0
66b8323d7a9517cab60870e7,25000,22939,1,20120,0
66b8323d7a9517cab60870ee,25000,22942,1,19339,0
66b8323d7a9517cab60870f2,25000,22943,1,18652,0
66b8323d7a9517cab60870f3,25000,22943,1,18870,0
66b8323d7a9517cab60870fc,25000,22945,1,19366,0
66b8323d7a9517cab6087104,25000,22948,1,19288,0
66b8323d7a9517cab6087108,25000,22949,1,20763,0
66b8323d7a9517cab608710c,25000,22950,1,20417,0
66b8323d7a9517cab608710d,25000,22950,1,20452,0
66b8323d7a9517cab6087110,25000,22951,1,18947,0
66b8323d7a9517cab6087111,25000,22951,1,19171,0
66b8323d7a9517cab6087112,25000,22951,1,19486,0
66b8323d7a9517cab6087119,25000,22952,1,19012,0
66b8323d7a9517cab6087123,25000,22955,1,18600,0
66b8323d7a9517cab6087124,25000,22955,1,20811,0
66b8323d7a9517cab608712d,25000,22957,1,20028,1
66b8323d7a9517cab608712e,25000,22957,1,18927,0
66b8323d7a9517cab608712f,25000,22957,1,20097,0
66b8323d7a9517cab6087131,25000,22958,1,19104,0
66b8323d7a9517cab6087136,25000,22959,1,18861,0
66b8323d7a9517cab6087137,25000,22960,1,19000,0
66b8323d7a9517cab6087138,25000,22960,1,20986,0
66b8323d7a9517cab608713e,25000,22961,1,19211,0
66b8323d7a9517cab6087143,25000,22962,1,18898,0
66b8323d7a9517cab6087144,25000,22962,1,19170,0
66b8323d7a9517cab6087148,25000,22964,1,20570,0
66b8323d7a9517cab608714d,25000,22965,1,19841,0
66b8323d7a9517cab608714f,25000,22966,1,19970,0
66b8323d7a9517cab608715b,25000,22968,1,19324,0
66b8323d7a9517cab608715c,25000,22968,1,20752,0
66b8323d7a9517cab608715d,25000,22969,1,20334,0
66b8323d7a9517cab608715e,25000,22969,1,20831,0
66b8323d7a9517cab6087163,25000,22970,1,20170,0
66b8323d7a9517cab6087164,25000,22970,1,20303,0
66b8323d7a9517cab6087168,25000,22972,1,19659,0
66b8323d7a9517cab6087169,25000,22973,1,20126,0
66b8323d7a9517cab6087171,25000,22975,1,20564,0
66b8323d7a9517cab6087175,25000,22976,1,18975,0
66b8323d7a9517cab6087177,25000,22977,1,20953,0
66b8323d7a9517cab608717c,25000,22978,1,19359,0
66b8323d7a9517cab608717d,25000,22978,1,20948,0
66b8323d7a9517cab6087180,25000,22979,1,20202,0
66b8323d7a9517cab6087181,25000,22980,1,18980,0
66b8323d7a9517cab608718a,25000,22982,1,18939,0
66b8323d7a9517cab608718b,25000,22984,1,20973,0
66b8323d7a9517cab608718e,25000,22985,1,19168,0
66b8323d7a9517cab6087191,25000,22986,1,18684,0
66b8323d7a9517cab6087192,25000,22986,1,19896,0
66b8323d7a9517cab6087197,25000,22988,1,19333,0
66b8323d7a9517cab6087198,25000,22988,1,20288,0
66b8323d7a9517cab608719a,25000,22989,1,19192,0
66b8323d7a9517cab608719f,25000,22991,1,20043,0
66b8323d7a9517cab60871a1,25000,22992,1,19705,0
66b8323d7a9517cab60871a8,25000,22994,1,20111,0
66b8323d7a9517cab60871af,25000,22996,1,20285,0
66b8323d7a9517cab60871b5,25000,22998,1,20914,0
66b8323d7a9517cab60871ba,25000,23000,1,19869,0
66b8323d7a9517cab60871bb,25000,23000,1,20744,0
66b8323d7a9517cab60871c3,25000,23001,1,19075,0
66b8323d7a9517cab60871c8,25000,23002,1,20472,0
66b8323d7a9517cab60871cc,25000,23003,1,20396,0
66b8323d7a9517cab60871cd,25000,23003,1,20904,0
66b8323d7a9517cab60871d3,25000,23004,1,20792,0
66b8323d7a9517cab60871d4,25000,23004,1,20944,0
66b8323d7a9517cab60871d7,25000,23005,1,19415,0
66b8323d7a9517cab60871d8,25000,23005,1,19918,0
66b8323d7a9517cab60871df,25000,23006,1,18712,0
66b8323d7a9517cab60871e0,25000,23006,1,20318,0
66b8323d7a9517cab60871e5,25000,23007,1,18541,0
66b8323d7a9517cab60871e6,25000,23007,1,18577,0
66b8323d7a9517cab60871e7,25000,23007,1,18649,0
66b8323d7a9517cab60871e8,25000,23007,1,18721,0
66b8323d7a9517cab60871e9,25000,23007,1,20935,0
66b8323d7a9517cab60871ee,25000,23008,1,20380,1
66b8323d7a9517cab60871ef,25000,23008,1,18778,0
66b8323d7a9517cab60871f0,25000,23008,1,19814,0
66b8323d7a9517cab60871fc,25000,23010,1,18665,0
66b8323d7a9517cab6087200,25000,23011,1,20891,0
66b8323d7a9517cab6087203,25000,23012,1,18589,0
66b8323d7a9517cab6087204,25000,23012,1,18694,0
66b8323d7a9517cab6087209,25000,23013,1,19404,0
66b8323d7a9517cab608720d,25000,23014,1,20054,0
66b8323d7a9517cab608720e,25000,23014,1,20260,0
66b8323d7a9517cab6087218,25000,23015,1,18579,0
66b8323d7a9517cab6087219,25000,23015,1,18818,0
66b8323d7a9517cab608721a,25000,23015,1,20610,0
66b8323d7a9517cab608721f,25000,23016,1,19899,0
66b8323d7a9517cab6087223,25000,23017,1,20254,0
66b8323d7a9517cab6087232,25000,23019,1,19523,0
66b8323d7a9517cab6087235,25000,23020,1,19998,0
66b8323d7a9517cab6087236,25000,23020,1,20134,0
66b8323d7a9517cab608723f,25000,23022,1,20186,0
66b8323d7a9517cab6087243,25000,23023,1,19514,0
66b8323d7a9517cab6087244,25000,23023,1,19955,0
66b8323d7a9517cab6087245,25000,23023,1,20683,0
66b8323d7a9517cab6087246,25000,23023,1,20901,0
66b8323d7a9517cab6087248,25000,23024,1,20925,0
66b8323d7a9517cab608724f,25000,23025,1,19706,0
66b8323d7a9517cab608725e,25000,23027,1,19997,0
66b8323d7a9517cab608725f,25000,23027,1,20181,0
66b8323d7a9517cab6087260,25000,23027,1,20823,0
66b8323d7a9517cab6087261,25000,23027,1,20965,0
66b8323d7a9517cab6087268,25000,23028,1,19660,0
66b8323d7a9517cab608726e,25000,23030,1,18509,0
66b8323d7a9517cab608726f,25000,23030,1,19431,0
66b8323d7a9517cab6087271,25000,23031,1,20920,0
66b8323d7a9517cab608727a,25000,23033,1,20299,0
66b8323d7a9517cab6087282,25000,23035,1,19564,0
66b8323d7a9517cab6087287,25000,23036,1,19035,0
66b8323d7a9517cab6087288,25000,23036,1,20536,0
66b8323d7a9517cab6087289,25000,23036,1,20943,0
66b8323d7a9517cab6087290,25000,23037,1,18981,0
66b8323d7a9517cab6087296,25000,23038,1,20438,0
66b8323d7a9517cab6087297,25000,23038,1,20892,0
66b8323d7a9517cab608729e,25000,23039,1,19151,0
66b8323d7a9517cab608729f,25000,23039,1,20515,0
66b8323d7a9517cab60872a0,25000,23039,1,20959,0
66b8323d7a9517cab60872a5,25000,23040,1,19265,0
66b8323d7a9517cab60872a6,25000,23040,1,20628,0
66b8323d7a9517cab60872ab,25000,23041,1,19993,0
66b8323d7a9517cab60872ac,25000,23041,1,20293,0
66b8323d7a9517cab60872ad,25000,23041,1,20787,0
66b8323d7a9517cab60872b4,25000,23042,1,18710,0
66b8323d7a9517cab60872b9,25000,23043,1,18848,0
66b8323d7a9517cab60872c0,25000,23044,1,18613,0
66b8323d7a9517cab60872c1,25000,23044,1,20029,0
66b8323d7a9517cab60872c6,25000,23045,1,18710,0
66b8323d7a9517cab60872c7,25000,23045,1,20412,0
66b8323d7a9517cab60872c9,25000,23046,1,18846,0
66b8323d7a9517cab60872cb,25000,23047,1,19310,0
66b8323d7a9517cab60872d4,25000,23049,1,19356,0
66b8323d7a9517cab60872da,25000,23050,1,18738,0
66b8323d7a9517cab60872db,25000,23050,1,19363,0
66b8323d7a9517cab60872dc,25000,23050,1,19427,0
66b8323d7a9517cab60872df,25000,23051,1,18587,0
66b8323d7a9517cab60872e0,25000,23051,1,19273,0
66b8323d7a9517cab60872e1,25000,23051,1,19310,0
66b8323d7a9517cab60872e2,25000,23051,1,19698,0
66b8323d7a9517cab60872e3,25000,23051,1,20683,0
66b8323d7a9517cab60872e4,25000,23051,1,20777,0
66b8323d7a9517cab60872e5,25000,23052,1,20239,0
66b8323d7a9517cab60872e6,25000,23052,1,20766,0
66b8323d7a9517cab60872ed,25000,23053,1,18711,0
66b8323d7a9517cab60872ee,25000,23053,1,19069,0
66b8323d7a9517cab60872fb,25000,23055,1,19907,0
66b8323d7a9517cab6087304,25000,23056,1,19667,0
66b8323d7a9517cab6087305,25000,23056,1,20707,0
66b8323d7a9517cab6087308,25000,23057,1,20430,0
66b8323d7a9517cab608730c,25000,23058,1,18737,0
66b8323d7a9517cab608730d,25000,23058,1,19350,0
66b8323d7a9517cab608730e,25000,23058,1,19790,0
66b8323d7a9517cab608730f,25000,23058,1,20906,0
66b8323d7a9517cab6087315,25000,23059,1,20528,0
66b8323d7a9517cab6087326,25000,23063,1,19286,0
66b8323d7a9517cab6087327,25000,23063,1,19636,0
66b8323d7a9517cab6087328,25000,23063,1,20248,0
66b8323d7a9517cab6087329,25000,23063,1,20432,0
66b8323d7a9517cab608732a,25000,23063,1,20590,0
66b8323d7a9517cab6087330,25000,23064,1,18539,0
66b8323d7a9517cab6087331,25000,23064,1,19374,0
66b8323d7a9517cab6087332,25000,23064,1,20226,0
66b8323d7a9517cab6087333,25000,23064,1,20300,0
66b8323d7a9517cab608733a,25000,23065,1,19635,0
66b8323d7a9517cab608733b,25000,23065,1,19652,0
66b8323d7a9517cab608733c,25000,23065,1,20590,0
66b8323d7a9517cab6087344,25000,23067,1,19271,0
66b8323d7a9517cab608734b,25000,23068,1,19095,0
66b8323d7a9517cab608734c,25000,23068,1,19996,0
66b8323d7a9517cab608734d,25000,23068,1,20489,0
66b8323d7a9517cab608735b,25000,23070,1,18765,0
66b8323d7a9517cab6087361,25000,23072,1,18980,0
66b8323d7a9517cab6087362,25000,23072,1,19666,0
66b8323d7a9517cab6087363,25000,23072,1,20827,0
66b8323d7a9517cab6087369,25000,23073,1,20212,0
66b8323d7a9517cab608736a,25000,23073,1,20379,0
66b8323d7a9517cab6087374,25000,23074,1,18975,0
66b8323d7a9517cab6087376,25000,23075,1,18978,0
66b8323d7a9517cab6087377,25000,23075,1,19144,0
66b8323d7a9517cab6087378,25000,23075,1,20722,0
66b8323d7a9517cab6087380,25000,23076,1,20599,0
66b8323d7a9517cab6087385,25000,23077,1,18673,0
66b8323d7a9517cab6087386,25000,23077,1,20955,0
66b8323d7a9517cab6087390,25000,23080,1,19724,0
66b8323d7a9517cab6087396,25000,23081,1,20371,1
66b8323d7a9517cab6087397,25000,23081,1,19239,0
66b8323d7a9517cab608739c,25000,23082,1,19207,0
66b8323d7a9517cab60873a2,25000,23083,1,18626,0
66b8323d7a9517cab60873a3,25000,23083,1,19908,0
66b8323d7a9517cab60873a4,25000,23083,1,20446,0
66b8323d7a9517cab60873ae,25000,23085,1,18705,0
66b8323d7a9517cab60873b3,25000,23086,1,20297,0
66b8323d7a9517cab60873b4,25000,23086,1,20852,0
66b8323d7a9517cab60873bc,25000,23087,1,20346,0
66b8323d7a9517cab60873bd,25000,23087,1,20802,0
66b8323d7a9517cab60873c1,25000,23088,1,19837,0
66b8323d7a9517cab60873c5,25000,23089,1,18937,0
66b8323d7a9517cab60873c6,25000,23089,1,19611,0
66b8323d7a9517cab60873c7,25000,23089,1,20937,0
66b8323d7a9517cab60873cc,25000,23090,1,19956,1
66b8323d7a9517cab60873d3,25000,23092,1,18641,0
66b8323d7a9517cab60873d4,25000,23092,1,19191,0
66b8323d7a9517cab60873d5,25000,23092,1,19264,0
66b8323d7a9517cab60873d6,25000,23092,1,20689,0
66b8323d7a9517cab60873db,25000,23093,1,19363,0
