_id,Preço da Tabela FIPE,Estimativa de Preço do Site,"Cliente compareceu para a inspeção? (1=Sim, 0=Não)","Cliente Vendeu o carro para a InstaCarro? (1=Sim, 0=Não)"
66b832247a9517cab60828a5,25000,22382,0,0
66b832247a9517cab60828a8,25000,22383,0,0
66b832247a9517cab60828a9,25000,22383,0,0
66b832247a9517cab60828aa,25000,22383,0,0
66b832247a9517cab60828ab,25000,22384,0,0
66b832247a9517cab60828ac,25000,22384,0,0
66b832247a9517cab60828ad,25000,22384,0,0
66b832247a9517cab60828ae,25000,22384,0,0
66b832247a9517cab60828af,25000,22384,0,0
66b832247a9517cab60828b2,25000,22385,0,0
66b832247a9517cab60828b5,25000,22386,0,0
66b832247a9517cab60828b6,25000,22386,0,0
66b832247a9517cab60828b7,25000,22386,0,0
66b832247a9517cab60828b8,25000,22386,0,0
66b832247a9517cab60828b9,25000,22386,0,0
66b832247a9517cab60828ba,25000,22386,0,0
66b832247a9517cab60828bc,25000,22387,0,0
66b832247a9517cab60828bd,25000,22387,0,0
66b832247a9517cab60828be,25000,22387,0,0
66b832247a9517cab60828bf,25000,22387,0,0
66b832247a9517cab60828c0,25000,22387,0,0
66b832247a9517cab60828c1,25000,22387,0,0
66b832247a9517cab60828c3,25000,22388,0,0
66b832247a9517cab60828c4,25000,22388,0,0
66b832247a9517cab60828c5,25000,22388,0,0
66b832247a9517cab60828c6,25000,22388,0,0
66b832247a9517cab60828c7,25000,22388,0,0
66b832247a9517cab60828ca,25000,22389,0,0
66b832247a9517cab60828cb,25000,22389,0,0
66b832247a9517cab60828cc,25000,22389,0,0
66b832247a9517cab60828cd,25000,22389,0,0
66b832247a9517cab60828ce,25000,22389,0,0
66b832247a9517cab60828cf,25000,22389,0,0
66b832247a9517cab60828d0,25000,22389,0,0
66b832247a9517cab60828d1,25000,22390,0,0
66b832247a9517cab60828d2,25000,22390,0,0
66b832247a9517cab60828d3,25000,22391,0,0
66b832247a9517cab60828d4,25000,22391,0,0
66b832247a9517cab60828d5,25000,22391,0,0
66b832247a9517cab60828d6,25000,22391,0,0
66b832247a9517cab60828d7,25000,22391,0,0
66b832247a9517cab60828d8,25000,22391,0,0
66b832247a9517cab60828d9,25000,22391,0,0
66b832247a9517cab60828de,25000,22392,0,0
66b832247a9517cab60828df,25000,22392,0,0
66b832247a9517cab60828e0,25000,22392,0,0
66b832247a9517cab60828e1,25000,22392,0,0
66b832247a9517cab60828e2,25000,22392,0,0
66b832247a9517cab60828e3,25000,22392,0,0
66b832247a9517cab60828e5,25000,22393,0,0
66b832247a9517cab60828e6,25000,22393,0,0
66b832247a9517cab60828e7,25000,22393,0,0
66b832247a9517cab60828e8,25000,22393,0,0
66b832247a9517cab60828e9,25000,22393,0,0
66b832247a9517cab60828ea,25000,22393,0,0
66b832247a9517cab60828eb,25000,22393,0,0
66b832247a9517cab60828ee,25000,22394,0,0
66b832247a9517cab60828f0,25000,22395,0,0
66b832247a9517cab60828f2,25000,22396,0,0
66b832247a9517cab60828f3,25000,22396,0,0
66b832247a9517cab60828f4,25000,22396,0,0
66b832247a9517cab60828f5,25000,22397,0,0
66b832247a9517cab60828f6,25000,22397,0,0
66b832247a9517cab60828f7,25000,22397,0,0
66b832247a9517cab60828f8,25000,22397,0,0
66b832247a9517cab60828f9,25000,22397,0,0
66b832247a9517cab60828fa,25000,22397,0,0
66b832247a9517cab60828fd,25000,22398,0,0
66b832247a9517cab60828fe,25000,22398,0,0
66b832247a9517cab60828ff,25000,22398,0,0
66b832247a9517cab6082900,25000,22398,0,0
66b832247a9517cab6082901,25000,22398,0,0
66b832247a9517cab6082903,25000,22399,0,0
66b832247a9517cab6082904,25000,22399,0,0
66b832247a9517cab6082905,25000,22399,0,0
66b832247a9517cab6082906,25000,22399,0,0
66b832247a9517cab608290c,25000,22400,0,0
66b832247a9517cab608290d,25000,22400,0,0
66b832247a9517cab6082911,25000,22401,0,0
66b832247a9517cab6082912,25000,22401,0,0
66b832247a9517cab6082913,25000,22401,0,0
66b832247a9517cab6082914,25000,22401,0,0
66b832247a9517cab6082915,25000,22401,0,0
66b832247a9517cab6082916,25000,22401,0,0
66b832247a9517cab6082917,25000,22401,0,0
66b832247a9517cab608291d,25000,22402,0,0
66b832247a9517cab608291e,25000,22402,0,0
66b832247a9517cab608291f,25000,22402,0,0
66b832247a9517cab6082920,25000,22402,0,0
66b832247a9517cab6082921,25000,22402,0,0
66b832247a9517cab6082922,25000,22402,0,0
66b832247a9517cab6082925,25000,22403,0,0
66b832247a9517cab6082926,25000,22403,0,0
66b832247a9517cab6082927,25000,22403,0,0
66b832247a9517cab6082929,25000,22404,0,0
66b832247a9517cab608292a,25000,22404,0,0
66b832247a9517cab608292b,25000,22404,0,0
66b832247a9517cab608292c,25000,22405,0,0
66b832247a9517cab608292d,25000,22405,0,0
66b832247a9517cab608292e,25000,22405,0,0
66b832247a9517cab6082930,25000,22406,0,0
66b832247a9517cab6082931,25000,22406,0,0
66b832247a9517cab6082932,25000,22406,0,0
66b832247a9517cab6082933,25000,22406,0,0
66b832247a9517cab6082934,25000,22406,0,0
66b832247a9517cab6082936,25000,22407,0,0
66b832247a9517cab6082937,25000,22407,0,0
66b832247a9517cab6082938,25000,22407,0,0
66b832247a9517cab6082939,25000,22408,0,0
66b832247a9517cab608293a,25000,22408,0,0
66b832247a9517cab608293b,25000,22408,0,0
66b832247a9517cab608293c,25000,22408,0,0
66b832247a9517cab608293d,25000,22408,0,0
66b832247a9517cab6082940,25000,22409,0,0
66b832247a9517cab6082941,25000,22409,0,0
66b832247a9517cab6082942,25000,22409,0,0
66b832247a9517cab6082945,25000,22410,0,0
66b832247a9517cab6082946,25000,22410,0,0
66b832247a9517cab6082947,25000,22410,0,0
66b832247a9517cab6082948,25000,22411,0,0
66b832247a9517cab6082949,25000,22411,0,0
66b832247a9517cab608294a,25000,22411,0,0
66b832247a9517cab608294e,25000,22412,0,0
66b832247a9517cab608294f,25000,22412,0,0
66b832247a9517cab6082950,25000,22412,0,0
66b832247a9517cab6082951,25000,22412,0,0
66b832247a9517cab6082952,25000,22412,0,0
66b832247a9517cab6082953,25000,22413,0,0
66b832247a9517cab6082954,25000,22413,0,0
66b832247a9517cab6082955,25000,22413,0,0
66b832247a9517cab608295a,25000,22414,0,0
66b832247a9517cab608295b,25000,22414,0,0
66b832247a9517cab608295c,25000,22415,0,0
66b832247a9517cab608295d,25000,22415,0,0
66b832247a9517cab608295e,25000,22415,0,0
66b832247a9517cab608295f,25000,22415,0,0
66b832247a9517cab6082961,25000,22416,0,0
66b832247a9517cab6082962,25000,22416,0,0
66b832247a9517cab6082963,25000,22416,0,0
66b832247a9517cab6082966,25000,22417,0,0
66b832247a9517cab6082967,25000,22417,0,0
66b832247a9517cab6082968,25000,22417,0,0
66b832247a9517cab6082969,25000,22417,0,0
66b832247a9517cab608296f,25000,22418,0,0
66b832247a9517cab6082970,25000,22418,0,0
66b832247a9517cab6082971,25000,22418,0,0
66b832247a9517cab6082972,25000,22418,0,0
66b832247a9517cab6082974,25000,22419,0,0
66b832247a9517cab6082975,25000,22419,0,0
66b832247a9517cab6082976,25000,22419,0,0
66b832247a9517cab6082977,25000,22419,0,0
66b832247a9517cab6082978,25000,22419,0,0
66b832247a9517cab6082979,25000,22419,0,0
66b832247a9517cab608297b,25000,22420,0,0
66b832247a9517cab608297c,25000,22420,0,0
66b832247a9517cab608297d,25000,22420,0,0
66b832247a9517cab608297e,25000,22420,0,0
66b832247a9517cab6082980,25000,22421,0,0
66b832247a9517cab6082981,25000,22421,0,0
66b832247a9517cab6082982,25000,22421,0,0
66b832247a9517cab6082983,25000,22421,0,0
66b832247a9517cab6082984,25000,22421,0,0
66b832247a9517cab6082985,25000,22421,0,0
66b832247a9517cab6082987,25000,22422,0,0
66b832247a9517cab6082988,25000,22422,0,0
66b832247a9517cab6082989,25000,22422,0,0
66b832247a9517cab608298a,25000,22422,0,0
66b832247a9517cab608298b,25000,22422,0,0
66b832247a9517cab6082990,25000,22423,0,0
66b832247a9517cab6082991,25000,22423,0,0
66b832247a9517cab6082992,25000,22423,0,0
66b832247a9517cab6082994,25000,22424,0,0
66b832247a9517cab6082995,25000,22424,0,0
66b832247a9517cab6082996,25000,22424,0,0
66b832247a9517cab6082997,25000,22424,0,0
66b832247a9517cab6082998,25000,22425,0,0
66b832247a9517cab6082999,25000,22425,0,0
66b832247a9517cab608299a,25000,22425,0,0
66b832247a9517cab608299b,25000,22425,0,0
66b832247a9517cab608299c,25000,22425,0,0
66b832247a9517cab608299d,25000,22425,0,0
66b832247a9517cab608299e,25000,22425,0,0
66b832247a9517cab608299f,25000,22425,0,0
66b832247a9517cab60829a0,25000,22425,0,0
66b832247a9517cab60829a5,25000,22426,0,0
66b832247a9517cab60829a6,25000,22426,0,0
66b832247a9517cab60829a7,25000,22426,0,0
66b832247a9517cab60829a8,25000,22426,0,0
66b832247a9517cab60829a9,25000,22426,0,0
66b832247a9517cab60829aa,25000,22426,0,0
66b832247a9517cab60829ab,25000,22426,0,0
66b832247a9517cab60829ac,25000,22426,0,0
66b832247a9517cab60829b0,25000,22428,0,0
66b832247a9517cab60829b1,25000,22428,0,0
66b832247a9517cab60829b4,25000,22429,0,0
66b832247a9517cab60829b5,25000,22429,0,0
66b832247a9517cab60829b6,25000,22429,0,0
66b832247a9517cab60829b7,25000,22429,0,0
66b832247a9517cab60829b8,25000,22429,0,0
66b832247a9517cab60829b9,25000,22429,0,0
66b832247a9517cab60829bb,25000,22430,0,0
66b832247a9517cab60829bc,25000,22430,0,0
66b832247a9517cab60829c0,25000,22431,0,0
66b832247a9517cab60829c1,25000,22431,0,0
66b832247a9517cab60829c3,25000,22432,0,0
66b832247a9517cab60829c4,25000,22432,0,0
66b832247a9517cab60829c9,25000,22433,0,0
66b832247a9517cab60829ca,25000,22433,0,0
66b832247a9517cab60829cb,25000,22433,0,0
66b832247a9517cab60829cc,25000,22433,0,0
66b832247a9517cab60829cd,25000,22433,0,0
66b832247a9517cab60829d0,25000,22434,0,0
66b832247a9517cab60829d1,25000,22434,0,0
66b832247a9517cab60829d2,25000,22434,0,0
66b832247a9517cab60829d3,25000,22434,0,0
66b832247a9517cab60829d4,25000,22434,0,0
66b832247a9517cab60829d5,25000,22435,0,0
66b832247a9517cab60829d6,25000,22435,0,0
66b832247a9517cab60829d7,25000,22435,0,0
66b832247a9517cab60829d8,25000,22435,0,0
66b832247a9517cab60829db,25000,22436,0,0
66b832247a9517cab60829dc,25000,22436,0,0
66b832247a9517cab60829dd,25000,22436,0,0
66b832247a9517cab60829de,25000,22436,0,0
66b832247a9517cab60829e0,25000,22437,0,0
66b832247a9517cab60829e1,25000,22437,0,0
66b832247a9517cab60829e2,25000,22438,0,0
66b832247a9517cab60829e3,25000,22438,0,0
66b832247a9517cab60829e9,25000,22440,0,0
66b832247a9517cab60829ec,25000,22441,0,0
66b832247a9517cab60829ed,25000,22441,0,0
66b832247a9517cab60829ee,25000,22441,0,0
66b832247a9517cab60829ef,25000,22441,0,0
66b832247a9517cab60829f0,25000,22441,0,0
66b832247a9517cab60829f1,25000,22442,0,0
66b832247a9517cab60829f2,25000,22442,0,0
66b832247a9517cab60829f3,25000,22443,0,0
66b832247a9517cab60829f4,25000,22443,0,0
66b832247a9517cab60829f5,25000,22443,0,0
66b832247a9517cab60829f6,25000,22443,0,0
66b832247a9517cab60829f7,25000,22443,0,0
66b832247a9517cab60829f9,25000,22444,0,0
66b832247a9517cab60829fa,25000,22444,0,0
66b832247a9517cab60829fb,25000,22444,0,0
66b832247a9517cab60829fc,25000,22444,0,0
66b832247a9517cab60829fd,25000,22445,0,0
66b832247a9517cab60829fe,25000,22445,0,0
66b832247a9517cab60829ff,25000,22445,0,0
66b832247a9517cab6082a00,25000,22445,0,0
66b832247a9517cab6082a01,25000,22445,0,0
66b832247a9517cab6082a02,25000,22445,0,0
66b832247a9517cab6082a03,25000,22445,0,0
66b832247a9517cab6082a04,25000,22445,0,0
66b832247a9517cab6082a05,25000,22445,0,0
66b832247a9517cab6082a09,25000,22446,0,0
66b832247a9517cab6082a0a,25000,22446,0,0
66b832247a9517cab6082a0b,25000,22446,0,0
66b832247a9517cab6082a10,25000,22447,0,0
66b832247a9517cab6082a11,25000,22447,0,0
66b832247a9517cab6082a12,25000,22447,0,0
66b832247a9517cab6082a13,25000,22447,0,0
66b832247a9517cab6082a14,25000,22447,0,0
66b832247a9517cab6082a15,25000,22447,0,0
66b832247a9517cab6082a16,25000,22447,0,0
66b832247a9517cab6082a18,25000,22448,0,0
66b832247a9517cab6082a19,25000,22448,0,0
66b832247a9517cab6082a1a,25000,22448,0,0
66b832247a9517cab6082a1c,25000,22449,0,0
66b832247a9517cab6082a1d,25000,22449,0,0
66b832247a9517cab6082a1e,25000,22449,0,0
66b832247a9517cab6082a1f,25000,22449,0,0
66b832247a9517cab6082a20,25000,22450,0,0
66b832247a9517cab6082a21,25000,22450,0,0
66b832247a9517cab6082a22,25000,22450,0,0
66b832247a9517cab6082a23,25000,22450,0,0
66b832247a9517cab6082a24,25000,22450,0,0
66b832247a9517cab6082a26,25000,22451,0,0
66b832247a9517cab6082a27,25000,22451,0,0
66b832247a9517cab6082a28,25000,22451,0,0
66b832247a9517cab6082a2a,25000,22452,0,0
66b832247a9517cab6082a2b,25000,22452,0,0
66b832247a9517cab6082a2c,25000,22452,0,0
66b832247a9517cab6082a2d,25000,22452,0,0
66b832247a9517cab6082a2e,25000,22452,0,0
66b832247a9517cab6082a2f,25000,22452,0,0
66b832247a9517cab6082a31,25000,22453,0,0
66b832247a9517cab6082a32,25000,22453,0,0
66b832247a9517cab6082a33,25000,22453,0,0
66b832247a9517cab6082a36,25000,22454,0,0
66b832247a9517cab6082a37,25000,22454,0,0
66b832247a9517cab6082a38,25000,22454,0,0
66b832247a9517cab6082a3a,25000,22455,0,0
66b832247a9517cab6082a3b,25000,22455,0,0
66b832247a9517cab6082a3c,25000,22455,0,0
66b832247a9517cab6082a3d,25000,22455,0,0
66b832247a9517cab6082a3e,25000,22456,0,0
66b832247a9517cab6082a3f,25000,22456,0,0
66b832247a9517cab6082a40,25000,22456,0,0
66b832247a9517cab6082a41,25000,22456,0,0
66b832247a9517cab6082a44,25000,22457,0,0
66b832247a9517cab6082a45,25000,22457,0,0
66b832247a9517cab6082a46,25000,22457,0,0
66b832247a9517cab6082a47,25000,22457,0,0
66b832247a9517cab6082a48,25000,22458,0,0
66b832247a9517cab6082a49,25000,22458,0,0
66b832247a9517cab6082a4a,25000,22458,0,0
66b832247a9517cab6082a4b,25000,22458,0,0
66b832247a9517cab6082a4c,25000,22458,0,0
66b832247a9517cab6082a4f,25000,22459,0,0
66b832247a9517cab6082a50,25000,22459,0,0
66b832247a9517cab6082a52,25000,22460,0,0
66b832247a9517cab6082a53,25000,22460,0,0
66b832247a9517cab6082a54,25000,22460,0,0
66b832247a9517cab6082a55,25000,22460,0,0
66b832247a9517cab6082a56,25000,22460,0,0
66b832247a9517cab6082a57,25000,22460,0,0
66b832247a9517cab6082a58,25000,22460,0,0
66b832247a9517cab6082a59,25000,22460,0,0
66b832247a9517cab6082a5a,25000,22460,0,0
66b832247a9517cab6082a5c,25000,22461,0,0
66b832247a9517cab6082a5d,25000,22461,0,0
66b832247a9517cab6082a5e,25000,22461,0,0
66b832247a9517cab6082a5f,25000,22461,0,0
66b832247a9517cab6082a60,25000,22461,0,0
66b832247a9517cab6082a61,25000,22461,0,0
66b832247a9517cab6082a62,25000,22461,0,0
66b832247a9517cab6082a63,25000,22462,0,0
66b832247a9517cab6082a64,25000,22462,0,0
66b832247a9517cab6082a65,25000,22462,0,0
66b832247a9517cab6082a67,25000,22463,0,0
66b832247a9517cab6082a68,25000,22463,0,0
66b832247a9517cab6082a6c,25000,22464,0,0
66b832247a9517cab6082a6d,25000,22464,0,0
66b832247a9517cab6082a6e,25000,22464,0,0
66b832247a9517cab6082a6f,25000,22464,0,0
66b832247a9517cab6082a71,25000,22465,0,0
66b832247a9517cab6082a72,25000,22465,0,0
66b832247a9517cab6082a73,25000,22465,0,0
66b832247a9517cab6082a74,25000,22465,0,0
66b832247a9517cab6082a75,25000,22465,0,0
66b832247a9517cab6082a78,25000,22466,0,0
66b832247a9517cab6082a79,25000,22466,0,0
66b832247a9517cab6082a7a,25000,22466,0,0
66b832247a9517cab6082a7d,25000,22467,0,0
66b832247a9517cab6082a7e,25000,22467,0,0
66b832247a9517cab6082a7f,25000,22467,0,0
66b832247a9517cab6082a80,25000,22467,0,0
66b832247a9517cab6082a81,25000,22467,0,0
66b832247a9517cab6082a83,25000,22468,0,0
66b832247a9517cab6082a84,25000,22468,0,0
66b832247a9517cab6082a85,25000,22468,0,0
66b832247a9517cab6082a86,25000,22468,0,0
66b832247a9517cab6082a8b,25000,22469,0,0
66b832247a9517cab6082a8c,25000,22469,0,0
66b832247a9517cab6082a8d,25000,22469,0,0
66b832247a9517cab6082a8e,25000,22469,0,0
66b832247a9517cab6082a8f,25000,22469,0,0
66b832247a9517cab6082a95,25000,22470,0,0
66b832247a9517cab6082a98,25000,22471,0,0
66b832247a9517cab6082a99,25000,22471,0,0
66b832247a9517cab6082a9a,25000,22471,0,0
66b832247a9517cab6082a9b,25000,22471,0,0
66b832247a9517cab6082a9c,25000,22471,0,0
66b832247a9517cab6082a9d,25000,22471,0,0
66b832247a9517cab6082a9e,25000,22471,0,0
66b832247a9517cab6082a9f,25000,22471,0,0
66b832247a9517cab6082aa1,25000,22472,0,0
66b832247a9517cab6082aa2,25000,22472,0,0
66b832247a9517cab6082aa3,25000,22472,0,0
66b832247a9517cab6082aa5,25000,22473,0,0
66b832247a9517cab6082aa6,25000,22473,0,0
66b832247a9517cab6082aa7,25000,22473,0,0
66b832247a9517cab6082aa8,25000,22473,0,0
66b832247a9517cab6082aab,25000,22474,0,0
66b832247a9517cab6082aac,25000,22474,0,0
66b832247a9517cab6082aad,25000,22474,0,0
66b832247a9517cab6082aae,25000,22474,0,0
66b832247a9517cab6082ab0,25000,22475,0,0
66b832247a9517cab6082ab2,25000,22476,0,0
66b832247a9517cab6082ab3,25000,22476,0,0
66b832247a9517cab6082ab5,25000,22477,0,0
66b832247a9517cab6082ab6,25000,22477,0,0
66b832247a9517cab6082ab7,25000,22478,0,0
66b832247a9517cab6082ab8,25000,22478,0,0
66b832247a9517cab6082ab9,25000,22478,0,0
66b832247a9517cab6082abc,25000,22479,0,0
66b832247a9517cab6082abd,25000,22480,0,0
66b832247a9517cab6082abe,25000,22480,0,0
66b832247a9517cab6082ac1,25000,22481,0,0
66b832247a9517cab6082ac2,25000,22481,0,0
66b832247a9517cab6082ac3,25000,22482,0,0
66b832247a9517cab6082ac4,25000,22482,0,0
66b832247a9517cab6082ac5,25000,22482,0,0
66b832247a9517cab6082ac6,25000,22482,0,0
66b832247a9517cab6082ac7,25000,22482,0,0
66b832247a9517cab6082ac8,25000,22482,0,0
66b832247a9517cab6082ac9,25000,22483,0,0
66b832247a9517cab6082aca,25000,22485,0,0
66b832247a9517cab6082acb,25000,22485,0,0
66b832247a9517cab6082acc,25000,22485,0,0
66b832247a9517cab6082acd,25000,22485,0,0
66b832247a9517cab6082ad1,25000,22486,0,0
66b832247a9517cab6082ad2,25000,22486,0,0
66b832247a9517cab6082ad3,25000,22486,0,0
66b832247a9517cab6082ad4,25000,22486,0,0
66b832247a9517cab6082ad6,25000,22487,0,0
66b832247a9517cab6082ad7,25000,22487,0,0
66b832247a9517cab6082ad8,25000,22488,0,0
66b832247a9517cab6082ad9,25000,22488,0,0
66b832247a9517cab6082adb,25000,22489,0,0
66b832247a9517cab6082adc,25000,22489,0,0
66b832247a9517cab6082add,25000,22489,0,0
66b832247a9517cab6082ade,25000,22489,0,0
66b832247a9517cab6082ae0,25000,22490,0,0
66b832247a9517cab6082ae1,25000,22490,0,0
66b832247a9517cab6082ae2,25000,22490,0,0
66b832247a9517cab6082ae3,25000,22490,0,0
66b832247a9517cab6082ae4,25000,22490,0,0
66b832247a9517cab6082ae6,25000,22491,0,0
66b832247a9517cab6082ae7,25000,22491,0,0
66b832247a9517cab6082ae8,25000,22491,0,0
66b832247a9517cab6082ae9,25000,22491,0,0
66b832247a9517cab6082aea,25000,22491,0,0
66b832247a9517cab6082aeb,25000,22491,0,0
66b832247a9517cab6082aec,25000,22491,0,0
66b832247a9517cab6082aed,25000,22492,0,0
66b832247a9517cab6082aee,25000,22492,0,0
66b832247a9517cab6082aef,25000,22492,0,0
66b832247a9517cab6082af0,25000,22492,0,0
66b832247a9517cab6082af1,25000,22492,0,0
66b832247a9517cab6082af2,25000,22493,0,0
66b832247a9517cab6082af3,25000,22493,0,0
66b832247a9517cab6082af4,25000,22493,0,0
66b832247a9517cab6082af5,25000,22493,0,0
66b832247a9517cab6082af6,25000,22493,0,0
66b832247a9517cab6082af9,25000,22494,0,0
66b832247a9517cab6082afa,25000,22494,0,0
66b832247a9517cab6082afb,25000,22494,0,0
66b832247a9517cab6082afc,25000,22494,0,0
66b832247a9517cab6082aff,25000,22495,0,0
66b832247a9517cab6082b00,25000,22495,0,0
66b832247a9517cab6082b01,25000,22496,0,0
66b832247a9517cab6082b05,25000,22497,0,0
66b832247a9517cab6082b06,25000,22497,0,0
66b832247a9517cab6082b07,25000,22497,0,0
66b832247a9517cab6082b08,25000,22497,0,0
66b832247a9517cab6082b09,25000,22497,0,0
66b832247a9517cab6082b0b,25000,22498,0,0
66b832247a9517cab6082b0c,25000,22498,0,0
66b832247a9517cab6082b0d,25000,22498,0,0
66b832247a9517cab6082b0e,25000,22498,0,0
66b832247a9517cab6082b0f,25000,22498,0,0
66b832247a9517cab6082b10,25000,22499,0,0
66b832247a9517cab6082b11,25000,22499,0,0
66b832247a9517cab6082b12,25000,22499,0,0
66b832247a9517cab6082b14,25000,22500,0,0
66b832247a9517cab6082b15,25000,22500,0,0
66b832247a9517cab6082b16,25000,22500,0,0
66b832247a9517cab6082b18,25000,22501,0,0
66b832247a9517cab6082b1b,25000,22502,0,0
66b832247a9517cab6082b1c,25000,22503,0,0
66b832247a9517cab6082b1d,25000,22503,0,0
66b832247a9517cab6082b21,25000,22504,0,0
66b832247a9517cab6082b22,25000,22504,0,0
66b832247a9517cab6082b23,25000,22504,0,0
66b832247a9517cab6082b24,25000,22504,0,0
66b832247a9517cab6082b27,25000,22505,0,0
66b832247a9517cab6082b28,25000,22505,0,0
66b832247a9517cab6082b29,25000,22505,0,0
66b832247a9517cab6082b2a,25000,22505,0,0
66b832247a9517cab6082b2d,25000,22507,0,0
66b832247a9517cab6082b2e,25000,22507,0,0
66b832247a9517cab6082b2f,25000,22507,0,0
66b832247a9517cab6082b30,25000,22507,0,0
66b832247a9517cab6082b32,25000,22508,0,0
66b832247a9517cab6082b34,25000,22509,0,0
66b832247a9517cab6082b35,25000,22509,0,0
66b832247a9517cab6082b36,25000,22509,0,0
66b832247a9517cab6082b38,25000,22510,0,0
66b832247a9517cab6082b3c,25000,22511,0,0
66b832247a9517cab6082b3e,25000,22512,0,0
66b832247a9517cab6082b3f,25000,22512,0,0
66b832247a9517cab6082b40,25000,22512,0,0
66b832247a9517cab6082b42,25000,22513,0,0
66b832247a9517cab6082b43,25000,22513,0,0
66b832247a9517cab6082b44,25000,22513,0,0
66b832247a9517cab6082b45,25000,22513,0,0
66b832247a9517cab6082b48,25000,22514,0,0
66b832247a9517cab6082b49,25000,22514,0,0
66b832247a9517cab6082b4a,25000,22514,0,0
66b832247a9517cab6082b4b,25000,22515,0,0
66b832247a9517cab6082b4c,25000,22515,0,0
66b832247a9517cab6082b4d,25000,22515,0,0
66b832247a9517cab6082b52,25000,22516,0,0
66b832247a9517cab6082b53,25000,22516,0,0
66b832247a9517cab6082b54,25000,22517,0,0
66b832247a9517cab6082b55,25000,22517,0,0
66b832247a9517cab6082b56,25000,22517,0,0
66b832247a9517cab6082b58,25000,22518,0,0
66b832247a9517cab6082b59,25000,22518,0,0
66b832247a9517cab6082b5a,25000,22518,0,0
66b832247a9517cab6082b5b,25000,22518,0,0
66b832247a9517cab6082b5c,25000,22519,0,0
66b832247a9517cab6082b5d,25000,22519,0,0
66b832247a9517cab6082b5e,25000,22519,0,0
66b832247a9517cab6082b5f,25000,22519,0,0
66b832247a9517cab6082b60,25000,22519,0,0
66b832247a9517cab6082b61,25000,22519,0,0
66b832247a9517cab6082b62,25000,22520,0,0
66b832247a9517cab6082b63,25000,22520,0,0
66b832247a9517cab6082b64,25000,22520,0,0
66b832247a9517cab6082b65,25000,22520,0,0
66b832247a9517cab6082b66,25000,22521,0,0
66b832247a9517cab6082b69,25000,22522,0,0
66b832247a9517cab6082b6a,25000,22523,0,0
66b832247a9517cab6082b6b,25000,22523,0,0
66b832247a9517cab6082b6c,25000,22523,0,0
66b832247a9517cab6082b6d,25000,22523,0,0
66b832247a9517cab6082b6e,25000,22523,0,0
66b832247a9517cab6082b6f,25000,22523,0,0
66b832247a9517cab6082b70,25000,22523,0,0
66b832247a9517cab6082b71,25000,22523,0,0
66b832247a9517cab6082b73,25000,22524,0,0
66b832247a9517cab6082b74,25000,22524,0,0
66b832247a9517cab6082b75,25000,22524,0,0
66b832247a9517cab6082b76,25000,22525,0,0
66b832247a9517cab6082b79,25000,22526,0,0
66b832247a9517cab6082b7a,25000,22526,0,0
66b832247a9517cab6082b7b,25000,22527,0,0
66b832247a9517cab6082b7c,25000,22527,0,0
66b832247a9517cab6082b81,25000,22528,0,0
66b832247a9517cab6082b82,25000,22528,0,0
66b832247a9517cab6082b83,25000,22528,0,0
66b832247a9517cab6082b84,25000,22528,0,0
66b832247a9517cab6082b85,25000,22528,0,0
66b832247a9517cab6082b86,25000,22528,0,0
66b832247a9517cab6082b87,25000,22529,0,0
66b832247a9517cab6082b88,25000,22529,0,0
66b832247a9517cab6082b89,25000,22529,0,0
66b832247a9517cab6082b8a,25000,22530,0,0
66b832247a9517cab6082b8b,25000,22531,0,0
66b832247a9517cab6082b8e,25000,22532,0,0
66b832247a9517cab6082b8f,25000,22532,0,0
66b832247a9517cab6082b90,25000,22532,0,0
66b832247a9517cab6082b91,25000,22532,0,0
66b832247a9517cab6082b92,25000,22532,0,0
66b832247a9517cab6082b93,25000,22532,0,0
66b832247a9517cab6082b96,25000,22533,0,0
66b832247a9517cab6082b97,25000,22533,0,0
66b832247a9517cab6082b99,25000,22534,0,0
66b832247a9517cab6082b9a,25000,22534,0,0
66b832247a9517cab6082b9b,25000,22534,0,0
66b832247a9517cab6082b9c,25000,22534,0,0
66b832247a9517cab6082b9d,25000,22535,0,0
66b832247a9517cab6082b9e,25000,22536,0,0
66b832247a9517cab6082b9f,25000,22536,0,0
66b832247a9517cab6082ba1,25000,22537,0,0
66b832247a9517cab6082ba2,25000,22537,0,0
66b832247a9517cab6082ba3,25000,22537,0,0
66b832247a9517cab6082ba4,25000,22537,0,0
66b832247a9517cab6082ba5,25000,22537,0,0
66b832247a9517cab6082ba6,25000,22538,0,0
66b832247a9517cab6082ba8,25000,22539,0,0
66b832247a9517cab6082ba9,25000,22539,0,0
66b832247a9517cab6082baa,25000,22539,0,0
66b832247a9517cab6082bac,25000,22540,0,0
66b832247a9517cab6082bad,25000,22541,0,0
66b832247a9517cab6082bae,25000,22541,0,0
66b832247a9517cab6082baf,25000,22541,0,0
66b832247a9517cab6082bb0,25000,22541,0,0
66b832247a9517cab6082bb1,25000,22541,0,0
66b832247a9517cab6082bb3,25000,22542,0,0
66b832247a9517cab6082bb5,25000,22543,0,0
66b832247a9517cab6082bb7,25000,22544,0,0
66b832247a9517cab6082bb8,25000,22544,0,0
66b832247a9517cab6082bb9,25000,22544,0,0
66b832247a9517cab6082bba,25000,22545,0,0
66b832247a9517cab6082bbb,25000,22545,0,0
