_id,Preço da Tabela FIPE,Estimativa de Preço do Site,"Cliente compareceu para a inspeção? (1=Sim, 0=Não)",Preço Oferecido pelo carro,"Cliente Vendeu o carro para a InstaCarro? (1=Sim, 0=Não)"
66b832257a9517cab60833bb,25000,23103,0,,0
66b832257a9517cab60833bc,25000,23103,0,,0
66b832257a9517cab60833bd,25000,23103,0,,0
66b832257a9517cab60833be,25000,23103,0,,0
66b832257a9517cab60833bf,25000,23104,1,18590,0
66b832257a9517cab60833c0,25000,23104,1,18821,0
66b832257a9517cab60833c1,25000,23104,1,19051,0
66b832257a9517cab60833c2,25000,23104,0,,0
66b832257a9517cab60833c3,25000,23104,0,,0
66b832257a9517cab60833c4,25000,23104,0,,0
66b832257a9517cab60833c5,25000,23104,0,,0
66b832257a9517cab60833c6,25000,23104,0,,0
66b832257a9517cab60833c7,25000,23104,0,,0
66b832257a9517cab60833c8,25000,23104,0,,0
66b832257a9517cab60833c9,25000,23104,0,,0
66b832257a9517cab60833ca,25000,23105,1,19988,0
66b832257a9517cab60833cb,25000,23105,0,,0
66b832257a9517cab60833cc,25000,23105,0,,0
66b832257a9517cab60833cd,25000,23105,0,,0
66b832257a9517cab60833ce,25000,23105,0,,0
66b832257a9517cab60833cf,25000,23106,1,18957,0
66b832257a9517cab60833d0,25000,23106,1,19616,0
66b832257a9517cab60833d1,25000,23106,0,,0
66b832257a9517cab60833d2,25000,23106,0,,0
66b832257a9517cab60833d3,25000,23106,0,,0
66b832257a9517cab60833d4,25000,23106,0,,0
66b832257a9517cab60833d5,25000,23106,0,,0
66b832257a9517cab60833d6,25000,23107,1,20237,0
66b832257a9517cab60833d7,25000,23107,0,,0
66b832257a9517cab60833d8,25000,23107,0,,0
66b832257a9517cab60833d9,25000,23107,0,,0
66b832257a9517cab60833da,25000,23107,0,,0
66b832257a9517cab60833db,25000,23107,0,,0
66b832257a9517cab60833dc,25000,23107,0,,0
66b832257a9517cab60833dd,25000,23107,0,,0
66b832257a9517cab60833de,25000,23108,0,,0
66b832257a9517cab60833df,25000,23108,0,,0
66b832257a9517cab60833e0,25000,23108,0,,0
66b832257a9517cab60833e1,25000,23108,0,,0
66b832257a9517cab60833e2,25000,23109,0,,0
66b832257a9517cab60833e3,25000,23109,0,,0
66b832257a9517cab60833e4,25000,23109,0,,0
66b832257a9517cab60833e5,25000,23109,0,,0
66b832257a9517cab60833e6,25000,23109,0,,0
66b832257a9517cab60833e7,25000,23110,1,19682,0
66b832257a9517cab60833e8,25000,23110,0,,0
66b832257a9517cab60833e9,25000,23110,0,,0
66b832257a9517cab60833ea,25000,23110,0,,0
66b832257a9517cab60833eb,25000,23110,0,,0
66b832257a9517cab60833ec,25000,23110,0,,0
66b832257a9517cab60833ed,25000,23110,0,,0
66b832257a9517cab60833ee,25000,23110,0,,0
66b832257a9517cab60833ef,25000,23110,0,,0
66b832257a9517cab60833f0,25000,23111,1,20472,1
66b832257a9517cab60833f1,25000,23111,1,19258,0
66b832257a9517cab60833f2,25000,23111,1,19587,0
66b832257a9517cab60833f3,25000,23111,1,20022,0
66b832257a9517cab60833f4,25000,23111,0,,0
66b832257a9517cab60833f5,25000,23111,0,,0
66b832257a9517cab60833f6,25000,23111,0,,0
66b832257a9517cab60833f7,25000,23111,0,,0
66b832257a9517cab60833f8,25000,23111,0,,0
66b832257a9517cab60833f9,25000,23111,0,,0
66b832257a9517cab60833fa,25000,23112,1,19596,0
66b832257a9517cab60833fb,25000,23112,1,19789,0
66b832257a9517cab60833fc,25000,23112,0,,0
66b832257a9517cab60833fd,25000,23112,0,,0
66b832257a9517cab60833fe,25000,23112,0,,0
66b832257a9517cab60833ff,25000,23112,0,,0
66b832257a9517cab6083400,25000,23112,0,,0
66b832257a9517cab6083401,25000,23112,0,,0
66b832257a9517cab6083402,25000,23113,1,19814,0
66b832257a9517cab6083403,25000,23113,1,20250,0
66b832257a9517cab6083404,25000,23113,1,20306,0
66b832257a9517cab6083405,25000,23113,0,,0
66b832257a9517cab6083406,25000,23113,0,,0
66b832257a9517cab6083407,25000,23113,0,,0
66b832257a9517cab6083408,25000,23113,0,,0
66b832257a9517cab6083409,25000,23113,0,,0
66b832257a9517cab608340a,25000,23114,0,,0
66b832257a9517cab608340b,25000,23114,0,,0
66b832257a9517cab608340c,25000,23114,0,,0
66b832257a9517cab608340d,25000,23114,0,,0
66b832257a9517cab608340e,25000,23115,1,20842,0
66b832257a9517cab608340f,25000,23115,0,,0
66b832257a9517cab6083410,25000,23115,0,,0
66b832257a9517cab6083411,25000,23115,0,,0
66b832257a9517cab6083412,25000,23115,0,,0
66b832257a9517cab6083413,25000,23116,1,18700,0
66b832257a9517cab6083414,25000,23116,1,18919,0
66b832257a9517cab6083415,25000,23116,1,19148,0
66b832257a9517cab6083416,25000,23116,1,19453,0
66b832257a9517cab6083417,25000,23116,0,,0
66b832257a9517cab6083418,25000,23116,0,,0
66b832257a9517cab6083419,25000,23116,0,,0
66b832257a9517cab608341a,25000,23116,0,,0
66b832257a9517cab608341b,25000,23117,1,19277,0
66b832257a9517cab608341c,25000,23117,0,,0
66b832257a9517cab608341d,25000,23117,0,,0
66b832257a9517cab608341e,25000,23117,0,,0
66b832257a9517cab608341f,25000,23118,0,,0
66b832257a9517cab6083420,25000,23118,0,,0
66b832257a9517cab6083421,25000,23118,0,,0
66b832257a9517cab6083422,25000,23119,1,20085,0
66b832257a9517cab6083423,25000,23119,1,20755,0
66b832257a9517cab6083424,25000,23119,0,,0
66b832257a9517cab6083425,25000,23119,0,,0
66b832257a9517cab6083426,25000,23119,0,,0
66b832257a9517cab6083427,25000,23119,0,,0
66b832257a9517cab6083428,25000,23119,0,,0
66b832257a9517cab6083429,25000,23119,0,,0
66b832257a9517cab608342a,25000,23119,0,,0
66b832257a9517cab608342b,25000,23120,1,19230,0
66b832257a9517cab608342c,25000,23120,0,,0
66b832257a9517cab608342d,25000,23120,0,,0
66b832257a9517cab608342e,25000,23120,0,,0
66b832257a9517cab608342f,25000,23120,0,,0
66b832257a9517cab6083430,25000,23120,0,,0
66b832257a9517cab6083431,25000,23120,0,,0
66b832257a9517cab6083432,25000,23120,0,,0
66b832257a9517cab6083433,25000,23120,0,,0
66b832257a9517cab6083434,25000,23121,1,18859,0
66b832257a9517cab6083435,25000,23121,1,19373,0
66b832257a9517cab6083436,25000,23121,1,19635,0
66b832257a9517cab6083437,25000,23121,1,20730,0
66b832257a9517cab6083438,25000,23122,0,,0
66b832257a9517cab6083439,25000,23122,0,,0
66b832257a9517cab608343a,25000,23122,0,,0
66b832257a9517cab608343b,25000,23122,0,,0
66b832257a9517cab608343c,25000,23122,0,,0
66b832257a9517cab608343d,25000,23123,1,20085,0
66b832257a9517cab608343e,25000,23123,0,,0
66b832257a9517cab608343f,25000,23123,0,,0
66b832257a9517cab6083440,25000,23123,0,,0
66b832257a9517cab6083441,25000,23123,0,,0
66b832257a9517cab6083442,25000,23123,0,,0
66b832257a9517cab6083443,25000,23123,0,,0
66b832257a9517cab6083444,25000,23124,1,20723,1
66b832257a9517cab6083445,25000,23124,1,19295,0
66b832257a9517cab6083446,25000,23124,0,,0
66b832257a9517cab6083447,25000,23124,0,,0
66b832257a9517cab6083448,25000,23124,0,,0
66b832257a9517cab6083449,25000,23124,0,,0
66b832257a9517cab608344a,25000,23124,0,,0
66b832257a9517cab608344b,25000,23124,0,,0
66b832257a9517cab608344c,25000,23124,0,,0
66b832257a9517cab608344d,25000,23124,0,,0
66b832257a9517cab608344e,25000,23124,0,,0
66b832257a9517cab608344f,25000,23125,1,20345,0
66b832257a9517cab6083450,25000,23125,0,,0
66b832257a9517cab6083451,25000,23125,0,,0
66b832257a9517cab6083452,25000,23125,0,,0
66b832257a9517cab6083453,25000,23125,0,,0
66b832257a9517cab6083454,25000,23126,1,18834,0
66b832257a9517cab6083455,25000,23126,0,,0
66b832257a9517cab6083456,25000,23126,0,,0
66b832257a9517cab6083457,25000,23126,0,,0
66b832257a9517cab6083458,25000,23126,0,,0
66b832257a9517cab6083459,25000,23126,0,,0
66b832257a9517cab608345a,25000,23126,0,,0
66b832257a9517cab608345b,25000,23127,1,18606,0
66b832257a9517cab608345c,25000,23127,1,18759,0
66b832257a9517cab608345d,25000,23127,1,19769,0
66b832257a9517cab608345e,25000,23127,0,,0
66b832257a9517cab608345f,25000,23127,0,,0
66b832257a9517cab6083460,25000,23127,0,,0
66b832257a9517cab6083461,25000,23127,0,,0
66b832257a9517cab6083462,25000,23128,1,20598,0
66b832257a9517cab6083463,25000,23128,0,,0
66b832257a9517cab6083464,25000,23128,0,,0
66b832257a9517cab6083465,25000,23128,0,,0
66b832257a9517cab6083466,25000,23129,1,18926,0
66b832257a9517cab6083467,25000,23129,1,19434,0
66b832257a9517cab6083468,25000,23129,1,19604,0
66b832257a9517cab6083469,25000,23129,0,,0
66b832257a9517cab608346a,25000,23129,0,,0
66b832257a9517cab608346b,25000,23129,0,,0
66b832257a9517cab608346c,25000,23129,0,,0
66b832257a9517cab608346d,25000,23130,1,20181,0
66b832257a9517cab608346e,25000,23130,0,,0
66b832257a9517cab608346f,25000,23130,0,,0
66b832257a9517cab6083470,25000,23130,0,,0
66b832257a9517cab6083471,25000,23130,0,,0
66b832257a9517cab6083472,25000,23130,0,,0
66b832257a9517cab6083473,25000,23130,0,,0
66b832257a9517cab6083474,25000,23131,0,,0
66b832257a9517cab6083475,25000,23131,0,,0
66b832257a9517cab6083476,25000,23132,0,,0
66b832257a9517cab6083477,25000,23132,0,,0
66b832257a9517cab6083478,25000,23132,0,,0
66b832257a9517cab6083479,25000,23132,0,,0
66b832257a9517cab608347a,25000,23133,1,20853,1
66b832257a9517cab608347b,25000,23133,1,20137,0
66b832257a9517cab608347c,25000,23133,0,,0
66b832257a9517cab608347d,25000,23133,0,,0
66b832257a9517cab608347e,25000,23133,0,,0
66b832257a9517cab608347f,25000,23133,0,,0
66b832257a9517cab6083480,25000,23133,0,,0
66b832257a9517cab6083481,25000,23133,0,,0
66b832257a9517cab6083482,25000,23133,0,,0
66b832257a9517cab6083483,25000,23134,1,18508,0
66b832257a9517cab6083484,25000,23134,1,19545,0
66b832257a9517cab6083485,25000,23134,1,19562,0
66b832257a9517cab6083486,25000,23134,0,,0
66b832257a9517cab6083487,25000,23134,0,,0
66b832257a9517cab6083488,25000,23134,0,,0
66b832257a9517cab6083489,25000,23134,0,,0
66b832257a9517cab608348a,25000,23135,1,19496,0
66b832257a9517cab608348b,25000,23135,0,,0
66b832257a9517cab608348c,25000,23135,0,,0
66b832257a9517cab608348d,25000,23135,0,,0
66b832257a9517cab608348e,25000,23135,0,,0
66b832257a9517cab608348f,25000,23135,0,,0
66b832257a9517cab6083490,25000,23135,0,,0
66b832257a9517cab6083491,25000,23136,1,18567,0
66b832257a9517cab6083492,25000,23136,1,18831,0
66b832257a9517cab6083493,25000,23136,0,,0
66b832257a9517cab6083494,25000,23136,0,,0
66b832257a9517cab6083495,25000,23136,0,,0
66b832257a9517cab6083496,25000,23136,0,,0
66b832257a9517cab6083497,25000,23136,0,,0
66b832257a9517cab6083498,25000,23137,1,20747,0
66b832257a9517cab6083499,25000,23137,0,,0
66b832257a9517cab608349a,25000,23137,0,,0
66b832257a9517cab608349b,25000,23138,1,18525,0
66b832257a9517cab608349c,25000,23138,0,,0
66b832257a9517cab608349d,25000,23138,0,,0
66b832257a9517cab608349e,25000,23138,0,,0
66b832257a9517cab608349f,25000,23139,1,20682,1
66b832257a9517cab60834a0,25000,23139,1,20474,0
66b832257a9517cab60834a1,25000,23139,0,,0
66b832257a9517cab60834a2,25000,23139,0,,0
66b832257a9517cab60834a3,25000,23139,0,,0
66b832257a9517cab60834a4,25000,23139,0,,0
66b832257a9517cab60834a5,25000,23140,1,20858,1
66b832257a9517cab60834a6,25000,23140,0,,0
66b832257a9517cab60834a7,25000,23140,0,,0
66b832257a9517cab60834a8,25000,23140,0,,0
66b832257a9517cab60834a9,25000,23140,0,,0
66b832257a9517cab60834aa,25000,23140,0,,0
66b832257a9517cab60834ab,25000,23141,1,20253,0
66b832257a9517cab60834ac,25000,23141,0,,0
66b832257a9517cab60834ad,25000,23141,0,,0
66b832257a9517cab60834ae,25000,23141,0,,0
66b832257a9517cab60834af,25000,23141,0,,0
66b832257a9517cab60834b0,25000,23141,0,,0
66b832257a9517cab60834b1,25000,23141,0,,0
66b832257a9517cab60834b2,25000,23141,0,,0
66b832257a9517cab60834b3,25000,23142,1,19175,0
66b832257a9517cab60834b4,25000,23142,1,19799,0
66b832257a9517cab60834b5,25000,23142,0,,0
66b832257a9517cab60834b6,25000,23142,0,,0
66b832257a9517cab60834b7,25000,23142,0,,0
66b832257a9517cab60834b8,25000,23142,0,,0
66b832257a9517cab60834b9,25000,23142,0,,0
66b832257a9517cab60834ba,25000,23142,0,,0
66b832257a9517cab60834bb,25000,23142,0,,0
66b832257a9517cab60834bc,25000,23142,0,,0
66b832257a9517cab60834bd,25000,23143,1,18584,0
66b832257a9517cab60834be,25000,23143,1,18862,0
66b832257a9517cab60834bf,25000,23143,0,,0
66b832257a9517cab60834c0,25000,23143,0,,0
66b832257a9517cab60834c1,25000,23143,0,,0
66b832257a9517cab60834c2,25000,23143,0,,0
66b832257a9517cab60834c3,25000,23143,0,,0
66b832257a9517cab60834c4,25000,23143,0,,0
66b832257a9517cab60834c5,25000,23143,0,,0
66b832257a9517cab60834c6,25000,23144,1,19447,0
66b832257a9517cab60834c7,25000,23144,0,,0
66b832257a9517cab60834c8,25000,23144,0,,0
66b832257a9517cab60834c9,25000,23144,0,,0
66b832257a9517cab60834ca,25000,23144,0,,0
66b832257a9517cab60834cb,25000,23144,0,,0
66b832257a9517cab60834cc,25000,23145,1,20673,1
66b832257a9517cab60834cd,25000,23145,1,20207,0
66b832257a9517cab60834ce,25000,23145,1,20863,0
66b832257a9517cab60834cf,25000,23145,0,,0
66b832257a9517cab60834d0,25000,23145,0,,0
66b832257a9517cab60834d1,25000,23145,0,,0
66b832257a9517cab60834d2,25000,23145,0,,0
66b832257a9517cab60834d3,25000,23145,0,,0
66b832257a9517cab60834d4,25000,23145,0,,0
66b832257a9517cab60834d5,25000,23145,0,,0
66b832257a9517cab60834d6,25000,23146,1,20473,1
66b832257a9517cab60834d7,25000,23146,1,19088,0
66b832257a9517cab60834d8,25000,23146,1,19792,0
66b832257a9517cab60834d9,25000,23146,0,,0
66b832257a9517cab60834da,25000,23146,0,,0
66b832257a9517cab60834db,25000,23146,0,,0
66b832257a9517cab60834dc,25000,23146,0,,0
66b832257a9517cab60834dd,25000,23147,1,19703,0
66b832257a9517cab60834de,25000,23147,0,,0
66b832257a9517cab60834df,25000,23147,0,,0
66b832257a9517cab60834e0,25000,23147,0,,0
66b832257a9517cab60834e1,25000,23148,1,18633,0
66b832257a9517cab60834e2,25000,23148,1,19340,0
66b832257a9517cab60834e3,25000,23148,1,20029,0
66b832257a9517cab60834e4,25000,23148,1,20928,0
66b832257a9517cab60834e5,25000,23148,0,,0
66b832257a9517cab60834e6,25000,23148,0,,0
66b832257a9517cab60834e7,25000,23148,0,,0
66b832257a9517cab60834e8,25000,23149,1,20328,0
66b832257a9517cab60834e9,25000,23149,1,20579,0
66b832257a9517cab60834ea,25000,23149,0,,0
66b832257a9517cab60834eb,25000,23149,0,,0
66b832257a9517cab60834ec,25000,23149,0,,0
66b832257a9517cab60834ed,25000,23149,0,,0
66b832257a9517cab60834ee,25000,23149,0,,0
66b832257a9517cab60834ef,25000,23149,0,,0
66b832257a9517cab60834f0,25000,23149,0,,0
66b832257a9517cab60834f1,25000,23149,0,,0
66b832257a9517cab60834f2,25000,23149,0,,0
66b832257a9517cab60834f3,25000,23149,0,,0
66b832257a9517cab60834f4,25000,23150,1,20895,0
66b832257a9517cab60834f5,25000,23150,0,,0
66b832257a9517cab60834f6,25000,23150,0,,0
66b832257a9517cab60834f7,25000,23150,0,,0
66b832257a9517cab60834f8,25000,23151,1,18611,0
66b832257a9517cab60834f9,25000,23151,1,20851,0
66b832257a9517cab60834fa,25000,23151,0,,0
66b832257a9517cab60834fb,25000,23151,0,,0
66b832257a9517cab60834fc,25000,23151,0,,0
66b832257a9517cab60834fd,25000,23151,0,,0
66b832257a9517cab60834fe,25000,23151,0,,0
66b832257a9517cab60834ff,25000,23152,0,,0
66b832257a9517cab6083500,25000,23152,0,,0
66b832257a9517cab6083501,25000,23153,0,,0
66b832257a9517cab6083502,25000,23153,0,,0
66b832257a9517cab6083503,25000,23153,0,,0
66b832257a9517cab6083504,25000,23153,0,,0
66b832257a9517cab6083505,25000,23153,0,,0
66b832257a9517cab6083506,25000,23153,0,,0
66b832257a9517cab6083507,25000,23153,0,,0
66b832257a9517cab6083508,25000,23153,0,,0
66b832257a9517cab6083509,25000,23154,1,19748,0
66b832257a9517cab608350a,25000,23154,1,20999,0
66b832257a9517cab608350b,25000,23154,0,,0
66b832257a9517cab608350c,25000,23154,0,,0
66b832257a9517cab608350d,25000,23154,0,,0
66b832257a9517cab608350e,25000,23154,0,,0
66b832257a9517cab608350f,25000,23155,1,19054,0
66b832257a9517cab6083510,25000,23155,1,20328,0
66b832257a9517cab6083511,25000,23155,0,,0
66b832257a9517cab6083512,25000,23155,0,,0
66b832257a9517cab6083513,25000,23155,0,,0
66b832257a9517cab6083514,25000,23155,0,,0
66b832257a9517cab6083515,25000,23155,0,,0
66b832257a9517cab6083516,25000,23155,0,,0
66b832257a9517cab6083517,25000,23155,0,,0
66b832257a9517cab6083518,25000,23155,0,,0
66b832257a9517cab6083519,25000,23156,1,19045,0
66b832257a9517cab608351a,25000,23156,0,,0
66b832257a9517cab608351b,25000,23156,0,,0
66b832257a9517cab608351c,25000,23156,0,,0
66b832257a9517cab608351d,25000,23156,0,,0
66b832257a9517cab608351e,25000,23156,0,,0
66b832257a9517cab608351f,25000,23156,0,,0
66b832257a9517cab6083520,25000,23157,1,19487,0
66b832257a9517cab6083521,25000,23157,1,20375,0
66b832257a9517cab6083522,25000,23157,0,,0
66b832257a9517cab6083523,25000,23157,0,,0
66b832257a9517cab6083524,25000,23158,1,18968,0
66b832257a9517cab6083525,25000,23158,1,19695,0
66b832257a9517cab6083526,25000,23158,1,19796,0
66b832257a9517cab6083527,25000,23158,0,,0
66b832257a9517cab6083528,25000,23158,0,,0
66b832257a9517cab6083529,25000,23158,0,,0
66b832257a9517cab608352a,25000,23158,0,,0
66b832257a9517cab608352b,25000,23158,0,,0
66b832257a9517cab608352c,25000,23159,1,19385,0
66b832257a9517cab608352d,25000,23159,1,19461,0
66b832257a9517cab608352e,25000,23159,1,19748,0
66b832257a9517cab608352f,25000,23159,1,19925,0
66b832257a9517cab6083530,25000,23159,0,,0
66b832257a9517cab6083531,25000,23159,0,,0
66b832257a9517cab6083532,25000,23159,0,,0
66b832257a9517cab6083533,25000,23159,0,,0
66b832257a9517cab6083534,25000,23159,0,,0
66b832257a9517cab6083535,25000,23159,0,,0
66b832257a9517cab6083536,25000,23159,0,,0
66b832257a9517cab6083537,25000,23160,1,20843,0
66b832257a9517cab6083538,25000,23160,0,,0
66b832257a9517cab6083539,25000,23160,0,,0
66b832257a9517cab608353a,25000,23160,0,,0
66b832257a9517cab608353b,25000,23160,0,,0
66b832257a9517cab608353c,25000,23160,0,,0
66b832257a9517cab608353d,25000,23160,0,,0
66b832257a9517cab608353e,25000,23160,0,,0
66b832257a9517cab608353f,25000,23161,0,,0
66b832257a9517cab6083540,25000,23161,0,,0
66b832257a9517cab6083541,25000,23161,0,,0
66b832257a9517cab6083542,25000,23161,0,,0
66b832257a9517cab6083543,25000,23162,0,,0
66b832257a9517cab6083544,25000,23162,0,,0
66b832257a9517cab6083545,25000,23162,0,,0
66b832257a9517cab6083546,25000,23162,0,,0
66b832257a9517cab6083547,25000,23162,0,,0
66b832257a9517cab6083548,25000,23163,1,18917,0
66b832257a9517cab6083549,25000,23163,1,20937,0
66b832257a9517cab608354a,25000,23163,0,,0
66b832257a9517cab608354b,25000,23163,0,,0
66b832257a9517cab608354c,25000,23163,0,,0
66b832257a9517cab608354d,25000,23163,0,,0
66b832257a9517cab608354e,25000,23163,0,,0
66b832257a9517cab608354f,25000,23163,0,,0
66b832257a9517cab6083550,25000,23164,0,,0
66b832257a9517cab6083551,25000,23164,0,,0
66b832257a9517cab6083552,25000,23164,0,,0
66b832257a9517cab6083553,25000,23165,1,18538,0
66b832257a9517cab6083554,25000,23165,1,20764,0
66b832257a9517cab6083555,25000,23165,0,,0
66b832257a9517cab6083556,25000,23165,0,,0
66b832257a9517cab6083557,25000,23165,0,,0
66b832257a9517cab6083558,25000,23165,0,,0
66b832257a9517cab6083559,25000,23165,0,,0
66b832257a9517cab608355a,25000,23165,0,,0
66b832257a9517cab608355b,25000,23165,0,,0
66b832257a9517cab608355c,25000,23165,0,,0
66b832257a9517cab608355d,25000,23166,1,19253,0
66b832257a9517cab608355e,25000,23166,1,20783,0
66b832257a9517cab608355f,25000,23166,0,,0
66b832257a9517cab6083560,25000,23166,0,,0
66b832257a9517cab6083561,25000,23166,0,,0
66b832257a9517cab6083562,25000,23167,1,20169,0
66b832257a9517cab6083563,25000,23167,0,,0
66b832257a9517cab6083564,25000,23167,0,,0
66b832257a9517cab6083565,25000,23167,0,,0
66b832257a9517cab6083566,25000,23167,0,,0
66b832257a9517cab6083567,25000,23167,0,,0
66b832257a9517cab6083568,25000,23168,1,19057,0
66b832257a9517cab6083569,25000,23168,1,20895,0
66b832257a9517cab608356a,25000,23168,0,,0
66b832257a9517cab608356b,25000,23168,0,,0
66b832257a9517cab608356c,25000,23168,0,,0
66b832257a9517cab608356d,25000,23169,1,20062,0
66b832257a9517cab608356e,25000,23169,0,,0
66b832257a9517cab608356f,25000,23169,0,,0
66b832257a9517cab6083570,25000,23170,1,18852,0
66b832257a9517cab6083571,25000,23170,1,19168,0
66b832257a9517cab6083572,25000,23170,1,19396,0
66b832257a9517cab6083573,25000,23170,1,20087,0
66b832257a9517cab6083574,25000,23170,1,20861,0
66b832257a9517cab6083575,25000,23170,0,,0
66b832257a9517cab6083576,25000,23170,0,,0
66b832257a9517cab6083577,25000,23170,0,,0
66b832257a9517cab6083578,25000,23170,0,,0
66b832257a9517cab6083579,25000,23170,0,,0
66b832257a9517cab608357a,25000,23170,0,,0
66b832257a9517cab608357b,25000,23170,0,,0
66b832257a9517cab608357c,25000,23171,1,18901,0
66b832257a9517cab608357d,25000,23171,1,19850,0
66b832257a9517cab608357e,25000,23171,1,20183,0
66b832257a9517cab608357f,25000,23171,1,20728,0
66b832257a9517cab6083580,25000,23171,1,20978,0
66b832257a9517cab6083581,25000,23171,0,,0
66b832257a9517cab6083582,25000,23171,0,,0
66b832257a9517cab6083583,25000,23171,0,,0
66b832257a9517cab6083584,25000,23171,0,,0
66b832257a9517cab6083585,25000,23171,0,,0
66b832257a9517cab6083586,25000,23171,0,,0
66b832257a9517cab6083587,25000,23171,0,,0
66b832257a9517cab6083588,25000,23171,0,,0
66b832257a9517cab6083589,25000,23171,0,,0
66b832257a9517cab608358a,25000,23172,0,,0
66b832257a9517cab608358b,25000,23172,0,,0
66b832257a9517cab608358c,25000,23172,0,,0
66b832257a9517cab608358d,25000,23172,0,,0
66b832257a9517cab608358e,25000,23172,0,,0
66b832257a9517cab608358f,25000,23172,0,,0
66b832257a9517cab6083590,25000,23173,1,19791,0
66b832257a9517cab6083591,25000,23173,1,19866,0
66b832257a9517cab6083592,25000,23173,0,,0
66b832257a9517cab6083593,25000,23173,0,,0
66b832257a9517cab6083594,25000,23173,0,,0
66b832257a9517cab6083595,25000,23173,0,,0
66b832257a9517cab6083596,25000,23173,0,,0
66b832257a9517cab6083597,25000,23174,0,,0
66b832257a9517cab6083598,25000,23174,0,,0
66b832257a9517cab6083599,25000,23174,0,,0
66b832257a9517cab608359a,25000,23174,0,,0
66b832257a9517cab608359b,25000,23175,1,20505,0
66b832257a9517cab608359c,25000,23175,0,,0
66b832257a9517cab608359d,25000,23175,0,,0
66b832257a9517cab608359e,25000,23175,0,,0
66b832257a9517cab608359f,25000,23175,0,,0
66b832257a9517cab60835a0,25000,23175,0,,0
66b832257a9517cab60835a1,25000,23176,1,18914,0
66b832257a9517cab60835a2,25000,23176,1,19697,0
66b832257a9517cab60835a3,25000,23176,1,20108,0
66b832257a9517cab60835a4,25000,23176,0,,0
66b832257a9517cab60835a5,25000,23176,0,,0
66b832257a9517cab60835a6,25000,23176,0,,0
66b832257a9517cab60835a7,25000,23176,0,,0
66b832257a9517cab60835a8,25000,23176,0,,0
66b832257a9517cab60835a9,25000,23176,0,,0
66b832257a9517cab60835aa,25000,23176,0,,0
66b832257a9517cab60835ab,25000,23177,1,19648,0
66b832257a9517cab60835ac,25000,23177,0,,0
66b832257a9517cab60835ad,25000,23177,0,,0
66b832257a9517cab60835ae,25000,23177,0,,0
66b832257a9517cab60835af,25000,23177,0,,0
66b832257a9517cab60835b0,25000,23177,0,,0
66b832257a9517cab60835b1,25000,23177,0,,0
66b832257a9517cab60835b2,25000,23177,0,,0
66b832257a9517cab60835b3,25000,23178,1,19103,0
66b832257a9517cab60835b4,25000,23178,1,19264,0
66b832257a9517cab60835b5,25000,23178,0,,0
66b832257a9517cab60835b6,25000,23178,0,,0
66b832257a9517cab60835b7,25000,23178,0,,0
66b832257a9517cab60835b8,25000,23179,1,19297,0
66b832257a9517cab60835b9,25000,23179,1,19908,0
66b832257a9517cab60835ba,25000,23179,0,,0
66b832257a9517cab60835bb,25000,23179,0,,0
66b832257a9517cab60835bc,25000,23179,0,,0
66b832257a9517cab60835bd,25000,23179,0,,0
66b832257a9517cab60835be,25000,23180,1,19627,0
66b832257a9517cab60835bf,25000,23180,0,,0
66b832257a9517cab60835c0,25000,23180,0,,0
66b832257a9517cab60835c1,25000,23180,0,,0
66b832257a9517cab60835c2,25000,23180,0,,0
66b832257a9517cab60835c3,25000,23180,0,,0
66b832257a9517cab60835c4,25000,23181,1,18905,0
66b832257a9517cab60835c5,25000,23181,1,19167,0
66b832257a9517cab60835c6,25000,23181,1,20727,0
66b832257a9517cab60835c7,25000,23181,0,,0
66b832257a9517cab60835c8,25000,23181,0,,0
66b832257a9517cab60835c9,25000,23181,0,,0
66b832257a9517cab60835ca,25000,23181,0,,0
66b832257a9517cab60835cb,25000,23181,0,,0
66b832257a9517cab60835cc,25000,23182,1,19356,0
66b832257a9517cab60835cd,25000,23182,1,20257,0
66b832257a9517cab60835ce,25000,23182,1,20731,0
66b832257a9517cab60835cf,25000,23182,0,,0
66b832257a9517cab60835d0,25000,23182,0,,0
66b832257a9517cab60835d1,25000,23182,0,,0
66b832257a9517cab60835d2,25000,23182,0,,0
66b832257a9517cab60835d3,25000,23182,0,,0
66b832257a9517cab60835d4,25000,23182,0,,0
66b832257a9517cab60835d5,25000,23182,0,,0
66b832257a9517cab60835d6,25000,23183,1,19720,0
66b832257a9517cab60835d7,25000,23183,1,20541,0
66b832257a9517cab60835d8,25000,23183,1,20792,0
66b832257a9517cab60835d9,25000,23183,0,,0
66b832257a9517cab60835da,25000,23183,0,,0
66b832257a9517cab60835db,25000,23183,0,,0
66b832257a9517cab60835dc,25000,23183,0,,0
66b832257a9517cab60835dd,25000,23183,0,,0
66b832257a9517cab60835de,25000,23183,0,,0
66b832257a9517cab60835df,25000,23183,0,,0
66b832257a9517cab60835e0,25000,23183,0,,0
66b832257a9517cab60835e1,25000,23184,1,19265,0
66b832257a9517cab60835e2,25000,23184,1,19604,0
66b832257a9517cab60835e3,25000,23184,0,,0
66b832257a9517cab60835e4,25000,23184,0,,0
66b832257a9517cab60835e5,25000,23184,0,,0
66b832257a9517cab60835e6,25000,23184,0,,0
66b832257a9517cab60835e7,25000,23185,1,20641,0
66b832257a9517cab60835e8,25000,23185,0,,0
